token,timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,acceleration_x,acceleration_y,acceleration_z,angular_rate_x,angular_rate_y,angular_rate_z,epsg,log_token
"b""\xda\x1f\xc0-2'\\\xc6""",1633942971393664,365306.27262814844,143789.90144042252,21.367084354519125,0.5513414182296711,-0.005798811064473686,0.025052554921872677,-0.8338833154744255,-0.0006103838052316747,-0.0012352336437338326,-0.0028819440988416918,0.0036497675551134213,-0.026952198238764397,0.013183989887123156,0.0010108924747990026,-0.0010882278415795157,0.0009141557725902227,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xdb\x97\xe9\x8f\xbf\x06ZT',1633942971403444,365306.2726822034,143789.90152950276,21.367082406335882,0.551338623109106,-0.005794466412610912,0.02504808350367518,-0.83388532805173,-0.00044347901099847805,-0.00136982520514116,-0.0028037091569549566,0.01705262556793271,-0.026614834634999893,-0.012572240368042336,0.002613051824100341,-0.00017269312388996675,0.0002720123825343246,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'Yy\xe6\x17txV\xcc',1633942971413077,365306.2726860711,143789.90152892348,21.367079781802005,0.5513391419214825,-0.005790923721048414,0.025043992195495593,-0.8338851325228508,-0.0002629043233862973,-0.0014961370377295233,-0.002729392232242964,0.01707360694340004,-0.026731821767421917,-0.01257739707192423,0.002613037087594407,-0.00017268877016727926,0.0002720016663588326,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'4Z\x94\xb1K>Z\x16',1633942971422797,365306.2727351254,143789.90161729924,21.368087170757764,0.5513336605733009,-0.0057903734143187596,0.025042595736077308,-0.833888802355186,-0.00017136834870435676,-0.0016077140781447813,-0.002362636290271436,0.011429882499096251,-0.026931161005132147,0.018130524514731988,0.0018773288790994447,-0.00025442926738416383,0.0006443872916777338,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xfd\xef\xb5:\x96\xa6ZC',1633942971433381,365306.2727297656,143789.9016196268,21.368085023389025,0.5513331536642383,-0.005792433521905193,0.025045356088441866,-0.8338890402942966,-8.523669614161493e-05,-0.0016054513879976914,-0.0021577511389181854,0.007607300866176916,-0.013505610046730773,0.0034931009398485344,0.0008248622554136934,-0.00017268334724387555,-3.00185649295733e-05,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf7i\xd8\xec\xd2\xe6Y\x12',1633942971442829,365306.27272557036,143789.90161742285,21.368085171299782,0.551335846428056,-0.005797085957364351,0.025045142813691974,-0.8338872340186674,1.8336489927438647e-05,-0.001722341411092834,-0.0020076188788063845,0.011776110211390379,-0.028827262873507124,-0.0005975504273728489,0.0012539977319007578,-0.0008879383813399567,0.0008282881440721978,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x07\xc3a\xbc\x9f\xdb_\x92',1633942971453511,365306.27276574186,143789.90170143315,21.368082683597454,0.5513436733398499,-0.005802508899657807,0.025044017836034268,-0.8338820551668077,0.00010159071405493411,-0.0018628921320035224,-0.0018820870320557616,0.01169086361403596,-0.02879445842411054,-0.0005974115729920434,0.0012539786317156431,-0.0008879386795485857,0.000828286690469924,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf8^\xf3O\x9a\xc7X\x9d',1633942971463250,365306.272807003,143789.90178853757,21.368082469133974,0.5513314547515114,-0.005805868976750675,0.02504686114090413,-0.8338900249037612,7.756809636024398e-05,-0.001809709326648044,-0.001546983106757977,0.0011071867858659218,-0.01024272771521992,0.0242908629303721,0.000667448822123429,-0.00022990515015212533,-0.00011584023294382498,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf2\x00\xd8\xd9\xb2<YQ',1633942971472908,365306.27280058345,143789.9017921794,21.369078001047598,0.5513325352903453,-0.0058092220283279756,0.025052657709561204,-0.8338891130188913,7.852969043962764e-05,-0.0017074634352392648,-0.0015176495342649275,0.0008018722440129932,-0.005286622388929807,-0.011066027796944685,0.0003241080336799764,0.00011341792987514004,0.00039911261173924007,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe4\x02\xc0n\x86z]\xb4',1633942971483413,365306.2727921404,143789.9017886105,21.369075422406546,0.5513313127578825,-0.005816163217761738,0.025051325641887518,-0.8338899129391592,7.567612817569658e-05,-0.001704174517274075,-0.0013720582509223105,0.00029415103669952133,-0.013123507624072628,0.004743741497634775,0.0008962930379586395,-0.0012455693728737095,-0.0002446183467267147,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'u\xca~\xad;I^d',1633942971492800,365306.27278632106,143789.90178508073,21.36907564849279,0.5513302060656996,-0.005823329820662678,0.025051046188518517,-0.833890603013497,6.615345480927886e-05,-0.001677144426159618,-0.0012321757754612751,0.00017915643168804808,-0.01305977940098941,0.004744799344998209,0.0008962756380265077,-0.0012455699105107828,-0.00024461905939242155,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xda\x0eC=\xe9\xa9_\x16',1633942971503523,365306.2728305907,143789.90187428624,21.36907451930912,0.551331216524064,-0.005821588194512795,0.02505347523138806,-0.8338898741295636,-6.563137347819491e-05,-0.001514987216876496,-0.001220439602679692,-0.010621269163874984,0.003483335576941357,-0.00721925718726385,0.0010679186778028078,0.000513959272552583,0.00034189044800642896,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe3~\x9c\xf9\x1cs\\\t',1633942971513143,365306.2728723455,143789.90195534655,21.369074524486535,0.5513317327828533,-0.005826377828981293,0.025052550341544605,-0.833889527137399,-0.0001242804370284276,-0.001314078048352315,-0.001231622688943486,-0.004417451155787382,0.009843101408929201,-0.010550593716330771,0.0008326632549735321,-0.0010627834633614036,0.0002719533339741164,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\\<:\xf5\xb0\x86]\xb0',1633942971522666,365306.27286915004,143789.90195314362,21.370058900827896,0.5513325568306763,-0.005830686927861549,0.025051328013126286,-0.8338889889147578,-0.00015694479115110134,-0.0011247839250143018,-0.001220536419213386,-0.00450603843810866,0.009878828390365857,-0.010550444649274153,0.0008326496437683474,-0.00106278290592326,0.00027195171831270433,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x10iv\xb3>\xb9\\G',1633942971533230,365306.272872751,143789.90195127326,21.37005731868668,0.5513357835631003,-0.005828094950416909,0.025045811415884897,-0.833887039354031,-0.0003400640466769468,-0.0008708152361523114,-0.001238147571386851,-0.0204780115575643,0.017743715471090188,-0.011068674865326093,0.0018975734755168677,-0.0005303128831593711,0.0008282617729904396,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b""'\xba\x05\xfe\xc3-T\x91""",1633942971542628,365306.2728738181,143789.90195143595,21.37005606652797,0.5513344612478138,-0.005827066451951557,0.025044604345579292,-0.833887957060372,-0.00037961211897064034,-0.0007224784142983694,-0.0014716334502158262,-0.007675926457537541,0.009780982426225476,-0.03667818042777688,0.0010233621850327,-0.00036341605769315573,-0.00023667668922048663,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xb3\xb2\r\xed\x8b\x98W\x8a',1633942971553250,365306.2729212197,143789.90203487445,21.370053728009793,0.5513377843936637,-0.0058258871856842484,0.02504247210540201,-0.8338858321912155,-0.00044929357932609336,-0.0005721177212958818,-0.0017253173897339065,-0.007676379899891203,0.009739347347774062,-0.036680157716514575,0.0010233543863548535,-0.0003634120662007237,-0.00023667791081544853,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x15\x91A\xda\xd2\x99]\x89',1633942971562847,365306.272921231,143789.90204078637,21.37005391959879,0.5513378276029282,-0.005822455745955846,0.025047499866275188,-0.8338856765849977,-0.0005947592993157517,-0.0003911994694952735,-0.0017978306133072173,-0.021537216009145523,0.015421676135855503,-0.02272292485978908,-5.748427409310629e-05,0.0004948986549678748,0.00020838195036373166,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe7\xf3\xa5\xc8\x82\xbaX\x95',1633942971573584,365306.27297325816,143789.9021252193,21.371026239085246,0.5513373704628884,-0.0058171551786462905,0.02504342547054101,-0.8338861381971742,-0.0007904323654715108,-0.00020277598208616335,-0.0019323254199830567,-0.022953343055859943,0.016653779922432874,-0.028873955866470492,0.001386646799658698,-0.00025441024677698903,-0.0003365767393000827,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\\\xee`\xa7rD\\0',1633942971583120,365306.2729810075,143789.90212498937,21.37102376005536,0.5513399861528374,-0.005811347967539088,0.025038249090124077,-0.8338846047183568,-0.0008637422092521774,-0.00015850589504467594,-0.0022106320405917,-0.015389633016897279,0.0032495814823015746,-0.0464150930551707,0.0018117098554976192,-0.00045876122329254355,0.0007996617919614214,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'z\x9a\xc0\xbf\xb9\x00\\\xf9',1633942971593475,365306.27298943745,143789.90212529688,21.371021199077422,0.5513426779907351,-0.005804410015377231,0.025032372437004187,-0.8338830497021469,-0.0009368824858661168,-0.00012265230591001109,-0.002488613816020498,-0.015352436405089912,0.003086298058839491,-0.046422232487886884,0.001811707147319186,-0.0004587523094028256,0.0007996601023666786,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x80\xecG) \x9b\\\x8d',1633942971603074,365306.27304210706,143789.90221410344,21.371019716196766,0.5513459737808762,-0.00579534785153816,0.0250332960201836,-0.8338809059027931,-0.001101644742331277,2.4206963276260466e-05,-0.0027004993570194638,-0.024528053221179756,0.015557590023783919,-0.04328399029381351,0.0010233340157662525,0.0007810357813137081,-0.0006181390109379739,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xbd5\r:7\xf7\\\x7f',1633942971613669,365306.27308721404,143789.90229854846,21.37101527237318,0.5513442071180641,-0.005795397529870628,0.0250341842467255,-0.8338820469730267,-0.0011988176324945975,1.8399953010918714e-05,-0.0030126485138427315,-0.016487176823083146,-0.0008805141252869624,-0.05147541693223438,-0.00010518317209106125,-0.0009594114963836513,0.0002560787082788367,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xccG\xc2\x02\x83\x96Z8',1633942971623156,365306.2730915574,143789.90230406655,21.371978851222558,0.5513445556351815,-0.005788877656595656,0.025035777299749342,-0.833881814001192,-0.0012131440828876904,4.754507897181527e-05,-0.003119773103256327,-0.013385429380237193,0.003719586071815383,-0.039312907273446544,0.0005147042015337525,1.8117194746258873e-05,0.00030375489100551,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b':""\'\x10\xfb\tU\xb8'",1633942971633420,365306.2731009175,143789.90231439922,21.371976433619956,0.5513316678427649,-0.005776191636814264,0.025038276067610783,-0.8338903479327795,-0.0014113702375955267,5.83533794826686e-05,-0.0028830132579534796,-0.032705567365477056,0.0018287124663820755,0.0011860039570624086,0.00089617247547356,0.0009718062799717995,-0.0030341091014150405,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'(\xdb\x12\x11\xf7\xc0]\xfb',1633942971642744,365306.27310366445,143789.9023171287,21.371973954416116,0.5513322827803651,-0.005773302792803139,0.025038377026508924,-0.8338899583367896,-0.0014466132724652767,9.85990320654554e-05,-0.00322474525574587,-0.01669474841228619,0.005099943642875834,-0.062096002480865074,0.00032396702619131136,-0.0009164537242943426,0.00017023911930562927,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'c\t\xb1\x82\xf5Z^*',1633942971653217,365306.2731513042,143789.9024016511,21.37196861624069,0.5513385807412495,-0.005770928795122972,0.02503818016268021,-0.8338858167046659,-0.0015181200690394393,0.00014352283742022882,-0.003598690064300779,-0.01665441822236514,0.005066893175017845,-0.06209672791858818,0.0003239664142869413,-0.0009164390381909517,0.00017023910684093267,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'L\xb4\xbd\x1c\x1a\xf8S\xc7',1633942971662651,365306.273148843,143789.90240590464,21.37196935494085,0.5513397491053176,-0.005771119562468981,0.025043285398175637,-0.83388488959325,-0.0015113915231101556,0.0001632274324748046,-0.0034741222951501904,-0.013572411265112926,0.0030351101918266597,-0.01575078836652752,-0.0009476011659237233,-0.001062655269123242,0.0004627145548650877,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b'\xa4\x82\xab\xf3""x_9'",1633942971673049,365306.2731565058,143789.90241496955,21.372919031685825,0.5513375567186973,-0.005761136420394229,0.025045483649301304,-0.8338863421398478,-0.001469221950863927,0.0003742225634157522,-0.003595518839676918,-0.009041866661377594,0.024061482020842666,-0.04071169360146974,0.0004384058167944665,0.0003996630425380661,-0.0004019519558853513,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'5\x9cS\xcb\xfb\x84W@',1633942971682751,365306.27320391854,143789.902495545,21.372916116416924,0.5513440046376689,-0.005759808297202687,0.0250431766435277,-0.8338821574191877,-0.0015368875423671924,0.00039823460727519456,-0.003737621779426317,-0.017708914352413323,0.005423120826963128,-0.04314153510954802,0.00038754477360011417,-0.001444091523624348,0.0002719779380884059,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc9>\x9d-\xb9\xadZ#',1633942971693204,365306.2732072267,143789.90250004682,21.372909078441705,0.5513444685947425,-0.00575720853313257,0.02504402997295476,-0.8338818429865233,-0.0013708394566352253,0.00045647962384493153,-0.003616312401504391,0.005249422751817325,0.009069686855864293,-0.01285289415225902,-0.0001528695990003783,-0.0007447157598110756,0.0003037815613107438,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x8f\xb2+\xfa\x99\x93Z\xf9',1633942971703618,365306.27321127884,143789.9025068529,21.372906399876438,0.5513473603943583,-0.005751210423949676,0.025047157092857746,-0.8338798784515662,-0.001444052818776086,0.0005406522247527227,-0.003653248973896502,-0.020246758470205,0.012863715487127466,-0.03203482499185145,-0.0002482344664984837,-0.00017249650623039979,0.000971351948752908,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x06\xa3\xb6T\xddWXe',1633942971713120,365306.2732573069,143789.9025843605,21.372907730072203,0.5513488612863795,-0.005750671256450126,0.025043894755293075,-0.8338789877876758,-0.00141696976148865,0.0005605003557649375,-0.0035277036235964168,-0.007230439192506506,0.007185992687523431,-0.01611368809948836,0.00020953324719939184,-0.0017174333521795325,0.0003991441627717451,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xbb\xd5&\xd4#\x97V}',1633942971723496,365306.27326278406,143789.90258560417,21.37384422533497,0.551345266616587,-0.005748521317402103,0.02504067174135355,-0.833881476134882,-0.001400542404840184,0.0005997679143448489,-0.0033874493149402655,-0.009577451509903676,0.008514271712333578,-0.010866529139892398,0.00032397827192669356,-0.0012453498688468545,-0.0006737405580812589,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x8c\x08=\xb6\xa3$U\x93',1633942971733169,365306.2733117567,143789.90266565222,21.373844886973348,0.5513539180082627,-0.005741990092210244,0.025038946377961554,-0.833875852756872,-0.0013338065272725168,0.0006126683623792636,-0.002967236842768789,-0.002747071885617636,0.007000330930429812,0.020450845034209228,0.0006100842052517447,-0.00036318590637470183,0.00039914205509791924,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'C\x81\\\xa4A\x02Y!',1633942971742610,365306.27331458393,143789.90267104201,21.37384211739756,0.5513530051848256,-0.005737997541287969,0.025041467507369127,-0.8338764080863276,-0.001334896078928169,0.0005333062400525047,-0.0030509846296384747,-0.011743945739807773,-0.004142393796666739,-0.03185459344641744,-0.00039126998513651736,-0.00031548900162280916,0.00011305869314649464,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xd5\x84\x92A\xa1\xb0P@',1633942971753263,365306.27336007927,143789.90273853246,21.373839907197283,0.5513506064243479,-0.005741876796820646,0.025030992333304393,-0.8338782819267834,-0.0011439454810023236,0.00044913447827493475,-0.002758172422733179,0.01233372871424346,-0.004343077376410744,0.0077584294047924746,0.0008961948236667447,-0.0027473465205899465,0.00011305534733302263,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'Y\x81\xba\xdd\x139_\xac',1633942971762846,365306.2733593718,143789.9027401242,21.373837839618087,0.5513491381008698,-0.0057427286614218,0.025032233669064926,-0.8338792096343971,-0.0011289843851277613,0.0003107812266529453,-0.0022619536778927416,-0.008191614034327947,-0.01233117362198122,0.03645119430080774,-0.0005661030426811305,-0.0011260878763526502,-0.00010947761278117199,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf0_\x87|\xf64^|',1633942971773475,365306.2734049159,143789.90281647487,21.37476942290265,0.5513286340042814,-0.005740843486527256,0.025029538425407755,-0.8338928601740438,-0.001116938970238624,0.00015299534134074498,-0.002082488053030564,-0.005686021024362237,-0.014097718709299698,0.0003741388423698013,0.00032399541904717423,-0.0011022344320375235,0.00047067195285857414,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xbd\xc4\xe6\xd0\x8a\xb4ZO',1633942971783144,365306.2734066101,143789.90281695838,21.374767006818193,0.5513306708059819,-0.005740212178666803,0.025028169368918905,-0.8338915589756325,-0.0010834039692114359,1.7508751755151885e-05,-0.0019433207518572174,-0.005688366435774521,-0.014154736493817524,0.0003714719451210916,0.00032399689062948445,-0.0011022201696111217,0.00047061160748511333,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x88\xbd\xa1\xc0\x91\xceV\x8c',1633942971793647,365306.2734084531,143789.90281416138,21.37476530206714,0.5513322859488271,-0.005741184513989075,0.02502337087738192,-0.8338906284284229,-0.0009301147413346128,-0.00019663261397842802,-0.0015812792203947735,0.007393900471531896,-0.022371518910595405,0.023270971487798123,0.0008389806147392446,-0.001545668093903437,0.0003418658181436897,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xafH\xbdC?\xc9_!',1633942971803316,365306.2734479468,143789.90289313614,21.374766319335734,0.5513414844113737,-0.005739221242292207,0.0250286949628009,-0.8338844004627106,-0.0008949829245134386,-0.0003697215793304262,-0.0013416527749083112,-0.002203369100682507,-0.022781313067992102,0.014603413166057599,-0.00024821145889927527,7.286429465917338e-05,0.0012982655721556202,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'hI{\xe1Y\x1b_\xe3',1633942971813136,365306.27348616876,143789.90297198182,21.374766162344553,0.5513465529514697,-0.005737772204166332,0.02503396107313826,-0.8338809011553473,-0.0008694978681008265,-0.0005363023210356982,-0.0011264363912955998,-0.002108375659049824,-0.022717436929073583,0.0146082845696967,-0.00024821686305946905,7.287294648270355e-05,0.0012982773636830607,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'fCm\xa6\xee\xbdWB',1633942971822636,365306.27348439366,143789.9029724936,21.37568826905977,0.5513485543431422,-0.005739369999731312,0.02503387955004345,-0.8338795693206588,-0.0007575554525460233,-0.0007560580834994404,-0.0010842336023834372,0.005539594252100249,-0.030279564503583267,-0.005084483168151349,0.0005320566190775017,-0.0010566667187625412,0.0007632290234882022,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'_I\xc1vdc\\q',1633942971833049,365306.27348337835,143789.90297304306,21.375687434570484,0.5513497828280549,-0.00574009852111727,0.025033309792663716,-0.8338787691536756,-0.0006576058252892317,-0.0008046091441142005,-0.0008960207660614923,0.004340521139149698,-0.011586584618761234,0.011562564559831318,0.0007326912016715674,-0.0008262906618212834,0.000562583527031339,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc2r\xf2\xc5\xfb\x05P\x19',1633942971843458,365306.27348176646,143789.90297333198,21.37568609754324,0.5513508044212796,-0.005741235378670949,0.025032383385910396,-0.8338781136727091,-0.0005671080840012766,-0.0008535957084088013,-0.0007260605084567403,0.00432291220106285,-0.011588546796233896,0.01156220283220073,0.0007326821700777638,-0.0008262836117490538,0.0005625803086571667,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'#\xdb\x08\xcdkWW\xd4',1633942971853339,365306.2735178877,143789.90305028265,21.37568718958509,0.55135737205986,-0.0057414377651388415,0.025038835859611613,-0.8338735760691962,-0.000491837268525521,-0.0010646523254265615,-0.0009551582477203254,0.005858839046311297,-0.03349136241871577,-0.03270497128344617,6.063741373973442e-06,0.00027271917513753646,8.119768772456138e-05,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b'\xcb\\O\x92""\xb3P\x15'",1633942971863083,365306.27355407877,143789.9031214403,21.375687195575722,0.5513543496589844,-0.00574440647728325,0.025039058873049296,-0.8338755473313114,-0.000358118910499068,-0.0011760322604068207,-0.0008613668525030559,0.013885872912179504,-0.022465367109408926,0.0036083612236272166,0.0006815705293396273,-0.0008160557622041095,-0.00017309815426887708,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'VSF$Ro]\xe1',1633942971873586,365306.27354678063,143789.90312624752,21.376599993108137,0.551352091849289,-0.005747806010747275,0.025045418897539827,-0.8338768257552926,-0.00029272271545948265,-0.0012219315569857343,-0.0010324592089308692,0.0038802131200074957,-0.015335077892255761,-0.02591861508827827,-0.000248274718962197,-0.00017232198657112627,-0.00017310456795037755,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x8d\x14V\xfd\x19e]n',1633942971883023,365306.2735398549,143789.90313005078,21.376599240942383,0.5513499211665074,-0.0057510331762655395,0.02505115996451175,-0.8338780662851878,-0.00023716006788019638,-0.0012610198037907065,-0.0011900128292375513,0.003894728832233808,-0.015196050964684411,-0.02591154807029996,-0.0002482896424537617,-0.00017231843242864096,-0.00017310768814559835,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe1\xec\xd3\xee\xd7\xe3Z\x95',1633942971893546,365306.2735303504,143789.9031328651,21.376598339134414,0.5513488139574619,-0.005757045326688234,0.02505750025714489,-0.8338785663738275,-0.00012600150291250468,-0.0013692620669641055,-0.00139066905936106,0.009902256781315823,-0.02288541852207612,-0.030235448924284567,-0.0003627436943125261,-0.00045841827371291576,0.00011299122987149277,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xa2{\xb7\xb3\x94\xaeW\xd9',1633942971903341,365306.2735609074,143789.90321497087,21.376598405899816,0.5513461351466254,-0.005758381985640026,0.02507008982299385,-0.8338799499280778,-0.00015824647991523558,-0.0013310737993697526,-0.001453328973268258,-0.0022215965350997715,-0.007819917403842998,-0.01765730522149863,-0.0011781519056456712,0.0011151470049652087,-0.0001015894445608295,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x95B\x07\xeeP\tP}',1633942971912976,365306.27359106217,143789.90329683814,21.376598449701177,0.5513483440182262,-0.005759777781433642,0.025082745911622673,-0.833878099224222,-0.000187079505259073,-0.0012934842695645214,-0.0015118004058958393,-0.0021093303002443975,-0.00759973709934614,-0.017644599687457074,-0.0011781657987865784,0.0011151482125644928,-0.00010159446801485486,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x94$\x84=\x86$V\xde',1633942971923457,365306.27358385886,143789.9032984012,21.377500918198916,0.5513499097734929,-0.005764597884932677,0.025086128936837936,-0.8338769288923581,-0.00011711685259036544,-0.0013229627177369558,-0.0018365506640718485,0.006026293507983607,-0.01450650793358864,-0.047044044922126146,0.00020941740752119056,-0.0005728556767414538,0.000685195642996407,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xca!=\xb8t\x16^D',1633942971932798,365306.2735812577,143789.90329936083,21.377501334503023,0.5513525464867789,-0.0057661373310099705,0.02508813797276997,-0.8338751144361387,-0.00018619292517053535,-0.0013023271492897267,-0.001807717660413192,-0.009267223567930864,-0.010221096946078562,-0.012215304747820146,0.0008245215585513414,-0.0003153618762584967,0.0011143463646795617,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'/\xb1\xe4{W\xee_\x98',1633942971943127,365306.2735788921,143789.90330544522,21.37749767941338,0.5513517414806745,-0.005763762453086324,0.025092127827819197,-0.8338755430696385,-0.0002195547669643984,-0.0012862289879868258,-0.002184839567429203,-0.005092059396822662,-0.008787767739192978,-0.05239294166367225,0.0007325451915932214,0.0005633838633663419,0.0002355987589555016,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xb3\xe0\x88\x95\xd1VTB',1633942971953840,365306.2736153887,143789.90338220363,21.377496519780603,0.5513645220751893,-0.005762221325475107,0.025096996616237786,-0.833866956632195,-0.00026809789649827174,-0.0012589239558854967,-0.0025197524794317973,-0.005010840963991974,-0.008748217562884401,-0.05238949503526476,0.0007325313991933763,0.0005633865516745755,0.00023559433054934183,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x93\xe9sX\x0bAU\x84',1633942971963484,365306.2736097699,143789.90338130723,21.37749411369966,0.5513655065230377,-0.0057668370018863655,0.02509796464062412,-0.8338662446570708,-0.00026262396717082056,-0.0012651326222331994,-0.002596121112714974,-0.001728615495843615,-0.01171877926968277,-0.027516336165782904,0.0005318720466683437,-0.0010566211181838971,0.0008672812991562421,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x89_\x050\xaf\xa8W\x00',1633942971973040,365306.2736446366,143789.9034588846,21.37839007543695,0.5513670801885115,-0.005766948450649083,0.025105815416455124,-0.8338649670193838,-0.00036789334790124275,-0.001118889439816641,-0.0025571987208953457,-0.012625332179497383,0.004508292292559165,-0.018789797444400395,-0.0001530538964598638,0.0004952714798443675,0.0008759445749629241,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'GQ\x90\x13\x12\x7f^6',1633942971983405,365306.2736399774,143789.9034674078,21.378385543601283,0.5513680949677721,-0.005765708994911016,0.02511310856976655,-0.8338640849858922,-0.00045867679949984793,-0.0009897831223557555,-0.002569644578321996,-0.012534575683039695,0.004637962150786102,-0.0187817805947357,-0.00015306861390517183,0.0004952757069301908,0.0008759408781777744,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe7x\xa4\xcbY\xabX\xb3',1633942971992877,365306.2736376231,143789.90346903552,21.378385975819345,0.5513663612206019,-0.005766899685369573,0.02511552760022583,-0.8338651502825465,-0.0004941862085202534,-0.0010267047729998879,-0.0026935868193307165,-0.00847854895448652,-0.01393619814028256,-0.036179824870947036,0.0005526396539564371,-0.0005156145701439823,0.00022743524005464636,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x84\\\xb4\xae\xae\xb2U\x80',1633942972003536,365306.2736763122,143789.9035441377,21.37838189589113,0.5513571283028389,-0.005764433700679806,0.02511716559070028,-0.8338712228914287,-0.0006363677125124714,-0.000978069151836592,-0.002549645119983488,-0.016576867901275136,-0.003353252104477903,-0.0033626931796815096,0.0008323717352989083,1.8449330427165615e-05,-0.0006181634573851685,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x16\x9b\xc1\xb2kjX\xc7',1633942972013254,365306.27371517656,143789.90361760795,21.37838052520365,0.5513492101322366,-0.005761702014862721,0.025119225403820687,-0.8338764151788698,-0.0007525601040651118,-0.0009302034313627119,-0.0024122462661406692,-0.016524364646135523,-0.0033426929984202644,-0.0033611479147462086,0.0008323609181629815,1.8456056392728656e-05,-0.0006181809797291972,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x07N *\xeb2]\x9b',1633942972022794,365306.27371359256,143789.9036200108,21.37926607751742,0.5513492826259738,-0.005762042258261498,0.02512127942743867,-0.833876303019079,-0.0007780215348741871,-0.0008986660489239427,-0.002541622903640051,-0.009931852705697006,-0.005102743716964803,-0.03652902862271848,0.0005689547009104883,-0.000662732645123822,0.00031731407899456655,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
